Store_Dept_Date,Weekly_Sales
19_28_2013-01-18,830.1445
19_29_2013-01-18,5280.397
19_30_2013-01-18,2952.3106
19_31_2013-01-18,2404.3788
19_32_2013-01-18,6442.3756
19_33_2013-01-18,3121.4383
19_34_2013-01-18,10162.6977
19_35_2013-01-18,2190.5142
19_36_2013-01-18,1970.4028
19_37_2013-01-18,2839.0663
19_38_2013-01-18,74671.2443
19_39_2013-01-18,9.3328
19_40_2013-01-18,54122.0917
19_41_2013-01-18,1734.2018
19_42_2013-01-18,6375.8359
19_44_2013-01-18,4969.4091
19_46_2013-01-18,17631.0805
19_49_2013-01-18,5976.7814
19_50_2013-01-18,1049.907
19_52_2013-01-18,1509.3579
19_55_2013-01-18,10955.4667
19_56_2013-01-18,498.1482
19_58_2013-01-18,2242.405
19_59_2013-01-18,324.886
19_60_2013-01-18,512.4211
19_67_2013-01-18,9601.4813
19_71_2013-01-18,5497.2833
19_72_2013-01-18,71614.9167
19_74_2013-01-18,17649.6892
19_79_2013-01-18,20356.0694
19_80_2013-01-18,20482.4984
19_81_2013-01-18,20610.3654
19_82_2013-01-18,19609.1154
19_83_2013-01-18,4161.2543
19_85_2013-01-18,3315.4471
19_87_2013-01-18,16058.4952
19_90_2013-01-18,67259.9398
19_91_2013-01-18,53558.7824
19_92_2013-01-18,99949.0139
19_93_2013-01-18,35108.6881
19_94_2013-01-18,37272.4337
19_95_2013-01-18,86186.9087
19_96_2013-01-18,10799.5123
19_97_2013-01-18,17901.61
19_98_2013-01-18,11770.3587
19_1_2013-01-25,15213.6108
19_2_2013-01-25,46184.2175
19_3_2013-01-25,22280.9981
19_4_2013-01-25,28403.7481
19_5_2013-01-25,23331.0582
19_6_2013-01-25,2586.1254
19_7_2013-01-25,16667.0049
19_8_2013-01-25,40384.7838
19_9_2013-01-25,13302.2825
19_10_2013-01-25,24202.4748
19_11_2013-01-25,17560.7654
19_12_2013-01-25,4710.2371
19_13_2013-01-25,31653.5842
19_14_2013-01-25,15432.419
19_16_2013-01-25,6637.0717
19_17_2013-01-25,16177.6296
19_18_2013-01-25,1785.0494
19_20_2013-01-25,5423.0244
19_21_2013-01-25,5704.2059
19_22_2013-01-25,9983.2086
19_23_2013-01-25,18087.0329
19_24_2013-01-25,2917.5379
19_25_2013-01-25,9766.0645
19_26_2013-01-25,5082.5424
19_27_2013-01-25,2406.7014
19_28_2013-01-25,749.7501
19_29_2013-01-25,4692.6264
19_30_2013-01-25,2823.9826
19_31_2013-01-25,2371.25
19_32_2013-01-25,4119.5242
19_33_2013-01-25,3218.6351
19_34_2013-01-25,9808.9221
19_35_2013-01-25,1794.2542
19_36_2013-01-25,1636.5174
19_37_2013-01-25,2706.1585
19_38_2013-01-25,75000.961
19_39_2013-01-25,10.5872
19_40_2013-01-25,54184.3425
19_41_2013-01-25,1870.521
19_42_2013-01-25,4740.1763
19_44_2013-01-25,4699.1933
19_46_2013-01-25,19258.6508
19_49_2013-01-25,6129.0301
19_50_2013-01-25,1125.731
19_52_2013-01-25,1198.3361
19_54_2013-01-25,41.6084
19_55_2013-01-25,11015.2768
19_56_2013-01-25,449.4396
19_58_2013-01-25,3782
19_59_2013-01-25,351.7801
19_60_2013-01-25,487.3561
19_67_2013-01-25,9528.0862
19_71_2013-01-25,4945.6726
19_72_2013-01-25,72578.7477
19_74_2013-01-25,17253.2175
19_79_2013-01-25,20570.172
19_80_2013-01-25,20879.3659
19_81_2013-01-25,21464.8718
19_82_2013-01-25,18735.7379
19_83_2013-01-25,4002.2377
19_85_2013-01-25,3263.1118
19_87_2013-01-25,16060.4811
19_90_2013-01-25,67868.6623
19_91_2013-01-25,55730.4341
19_92_2013-01-25,99976.2363
19_93_2013-01-25,33563.4657
19_94_2013-01-25,36063.647
19_95_2013-01-25,86769.9088
19_96_2013-01-25,11496.1087
19_97_2013-01-25,17705.2159
19_98_2013-01-25,11619.1282
19_1_2013-02-01,21028.5715
19_2_2013-02-01,49597.8589
19_3_2013-02-01,15128.773
19_4_2013-02-01,30140.9649
19_5_2013-02-01,29905.141
19_6_2013-02-01,3918.7131
19_7_2013-02-01,21517.8686
19_8_2013-02-01,43765.7488
19_9_2013-02-01,15261.2887
19_10_2013-02-01,22989.7368
19_11_2013-02-01,16779.5918
19_12_2013-02-01,4945.4925
19_13_2013-02-01,32538.8989
19_14_2013-02-01,17507.9624
19_16_2013-02-01,6154.2722
19_17_2013-02-01,16721.1825
19_18_2013-02-01,3699.9658
19_19_2013-02-01,78.7763
19_20_2013-02-01,6201.4374
19_21_2013-02-01,6758.2444
19_22_2013-02-01,11813.7039
19_23_2013-02-01,23748.8659
19_24_2013-02-01,4394.7593
19_25_2013-02-01,9486.0432
19_26_2013-02-01,7508.8228
19_27_2013-02-01,2541.0869
19_28_2013-02-01,888.8375
19_29_2013-02-01,5749.5934
19_30_2013-02-01,4168.697
19_31_2013-02-01,2418.759
19_32_2013-02-01,7499.6069
19_33_2013-02-01,5148.0065
19_34_2013-02-01,15292.5933
19_35_2013-02-01,2714.2506
19_36_2013-02-01,2273.6777
19_37_2013-02-01,2758.464
19_38_2013-02-01,80115.6742
19_39_2013-02-01,8.4764
19_40_2013-02-01,56819.0089
19_41_2013-02-01,2495.919
19_42_2013-02-01,5783.4217
19_44_2013-02-01,5879.112
19_46_2013-02-01,20101.7587
19_49_2013-02-01,6344.8288
19_50_2013-02-01,1028.875
19_52_2013-02-01,1800.6085
19_55_2013-02-01,12358.3392
19_56_2013-02-01,790.203
19_58_2013-02-01,3016.37
19_59_2013-02-01,354.9434
19_60_2013-02-01,541.5487
19_67_2013-02-01,12410.7458
19_71_2013-02-01,8012.4777
19_72_2013-02-01,91593.4433
19_74_2013-02-01,18017.2733
19_79_2013-02-01,22601.3543
19_80_2013-02-01,20467.5427
19_81_2013-02-01,20785.7523
19_82_2013-02-01,20139.1662
19_83_2013-02-01,4306.9824
19_85_2013-02-01,3351.2253
19_87_2013-02-01,20247.2025
19_90_2013-02-01,69400.8108
19_91_2013-02-01,56746.9213
19_92_2013-02-01,100000
19_93_2013-02-01,35617.385
19_94_2013-02-01,37811.7917
19_95_2013-02-01,90045.7987
19_96_2013-02-01,11309.4071
19_97_2013-02-01,18322.0249
19_98_2013-02-01,12395.4401
19_99_2013-02-01,368.9008
19_1_2013-02-08,32943.1385
19_2_2013-02-08,49300.7299
19_3_2013-02-08,16898.6544
19_4_2013-02-08,30907.2401
19_5_2013-02-08,30856.807
19_6_2013-02-08,4020.3228
19_7_2013-02-08,23706.5791
19_8_2013-02-08,43391.0786
19_9_2013-02-08,15050.3678
19_10_2013-02-08,23356.0333
19_11_2013-02-08,17681.9279
19_12_2013-02-08,4515.0207
19_13_2013-02-08,33315.1314
19_14_2013-02-08,17887.025
19_16_2013-02-08,5933.7915
19_17_2013-02-08,17606.2257
19_18_2013-02-08,7288.0129
19_19_2013-02-08,39.445
19_20_2013-02-08,6104.9446
19_21_2013-02-08,6831.0092
19_22_2013-02-08,13401.8619
19_23_2013-02-08,24555.4124
19_24_2013-02-08,4291.1011
19_25_2013-02-08,10519.2639
19_26_2013-02-08,7958.5643
19_27_2013-02-08,2608.8718
19_28_2013-02-08,883.7489
19_29_2013-02-08,6316.9046
19_30_2013-02-08,4194.971
19_31_2013-02-08,2481.458
19_32_2013-02-08,8894.4715
19_33_2013-02-08,5952.3635
19_34_2013-02-08,15051.5967
19_35_2013-02-08,2416.7138
19_36_2013-02-08,2669.116
19_37_2013-02-08,2760.9434
19_38_2013-02-08,78128.0934
19_39_2013-02-08,8.4615
19_40_2013-02-08,56531.7381
19_41_2013-02-08,3662.1551
19_42_2013-02-08,5212.941
19_44_2013-02-08,6017.7708
19_46_2013-02-08,19772.7935
19_49_2013-02-08,5680.1479
19_50_2013-02-08,1082.165
19_52_2013-02-08,1801.6818
19_55_2013-02-08,12353.0977
19_56_2013-02-08,1432.6726
19_58_2013-02-08,4163.13
19_59_2013-02-08,349.0622
19_60_2013-02-08,520.9527
19_67_2013-02-08,20267.0587
19_71_2013-02-08,8616.2226
19_72_2013-02-08,86844.1462
19_74_2013-02-08,18462.99
19_79_2013-02-08,23134.6687
19_80_2013-02-08,22787.1904
19_81_2013-02-08,22506.7762
19_82_2013-02-08,20756.5294
19_83_2013-02-08,5205.6661
19_85_2013-02-08,3273.0266
19_87_2013-02-08,20790.9014
19_90_2013-02-08,74963.58
19_91_2013-02-08,63948.528
19_92_2013-02-08,100000
19_93_2013-02-08,42908.3232
19_94_2013-02-08,37816.8719
19_95_2013-02-08,96024.153
19_96_2013-02-08,13757.7111
19_97_2013-02-08,20287.2126
19_98_2013-02-08,12913.5129
19_99_2013-02-08,1816.8709
19_1_2013-02-15,30226.299
19_2_2013-02-15,52043.1398
19_3_2013-02-15,15617.801
19_4_2013-02-15,29428.6445
19_5_2013-02-15,29213.5973
19_6_2013-02-15,4178.7032
19_7_2013-02-15,25220.8883
19_8_2013-02-15,41458.5367
19_9_2013-02-15,16430.2998
19_10_2013-02-15,25526.7933
19_11_2013-02-15,16607.3458
19_12_2013-02-15,4807.6746
19_13_2013-02-15,30871.8409
19_14_2013-02-15,17632.1366
19_16_2013-02-15,5558.284
19_17_2013-02-15,17384.3777
19_18_2013-02-15,6983.8671
19_20_2013-02-15,6676.1165
19_21_2013-02-15,7672.9987
19_22_2013-02-15,12711.6561
19_23_2013-02-15,24156.2081
19_24_2013-02-15,5964.529
19_25_2013-02-15,9829.1967
19_26_2013-02-15,8020.9831
19_27_2013-02-15,2550.3622
19_28_2013-02-15,843.1732
19_29_2013-02-15,6368.2147
19_30_2013-02-15,4161.6647
19_31_2013-02-15,2318.7721
19_32_2013-02-15,10281.1099
19_33_2013-02-15,6262.4122
19_34_2013-02-15,16147.4157
19_35_2013-02-15,2719.2813
19_36_2013-02-15,1954.1158
19_37_2013-02-15,2683.7084
19_38_2013-02-15,76045.8394
19_39_2013-02-15,8.6978
19_40_2013-02-15,54870.8025
19_41_2013-02-15,2465.6762
19_42_2013-02-15,5197.6079
19_44_2013-02-15,5835.8888
19_46_2013-02-15,21259.9079
19_49_2013-02-15,6372.7618
19_52_2013-02-15,1967.1318
19_55_2013-02-15,11778.3045
19_56_2013-02-15,2160.7958
19_58_2013-02-15,2775.895
19_59_2013-02-15,323.2702
19_60_2013-02-15,526.529
19_67_2013-02-15,19903.8871
19_71_2013-02-15,8302.3835
19_72_2013-02-15,81304.0318
19_74_2013-02-15,18737.0224
19_79_2013-02-15,21707.8642
19_80_2013-02-15,20670.761
19_81_2013-02-15,20665.2625
19_82_2013-02-15,21123.2504
19_83_2013-02-15,4539.8651
19_85_2013-02-15,3110.7311
19_87_2013-02-15,18255.036
19_90_2013-02-15,70363.1309
19_91_2013-02-15,54052.335
19_92_2013-02-15,99923.4477
19_93_2013-02-15,41790.3962
19_94_2013-02-15,38054.7161
19_95_2013-02-15,90295.3203
19_96_2013-02-15,11225.5013
19_97_2013-02-15,18889.6799
19_98_2013-02-15,12804.5988
19_99_2013-02-15,1669.9955
19_1_2013-02-22,27232.1043
19_2_2013-02-22,48186.0876
19_3_2013-02-22,13045.4221
19_4_2013-02-22,28803.8001
19_5_2013-02-22,29093.1001
19_6_2013-02-22,4182.2327
19_7_2013-02-22,26066.2476
19_8_2013-02-22,41308.9139
19_9_2013-02-22,16479.0215
19_10_2013-02-22,26260.6653
19_11_2013-02-22,15915.3201
19_12_2013-02-22,5584.4935
19_13_2013-02-22,31772.2952
19_14_2013-02-22,17681.6029
19_16_2013-02-22,7004.722
19_17_2013-02-22,18026.1209
19_18_2013-02-22,11424.3402
19_20_2013-02-22,6744.8507
19_21_2013-02-22,6987.1535
19_22_2013-02-22,13270.6515
19_23_2013-02-22,22258.4922
19_24_2013-02-22,4780.8127
19_25_2013-02-22,10101.4651
19_26_2013-02-22,8169.042
19_27_2013-02-22,2545.0088
19_28_2013-02-22,758.3815
19_29_2013-02-22,5993.255
19_30_2013-02-22,4177.8281
19_31_2013-02-22,2367.6925
19_32_2013-02-22,6482.7581
19_33_2013-02-22,5230.0052
19_34_2013-02-22,14830.1559
19_35_2013-02-22,2491.7568
19_36_2013-02-22,2043.0098
19_37_2013-02-22,2908.0218
19_38_2013-02-22,73698.3955
19_39_2013-02-22,8.9418
19_40_2013-02-22,54948.3167
19_41_2013-02-22,1918.412
19_42_2013-02-22,4804.6458
19_44_2013-02-22,5428.7695
19_46_2013-02-22,20362.1085
19_49_2013-02-22,5823.2429
19_50_2013-02-22,1260.946
19_52_2013-02-22,1680.3753
19_54_2013-02-22,36.5416
19_55_2013-02-22,12634.2027
19_56_2013-02-22,1603.3074
19_58_2013-02-22,2899.16
19_59_2013-02-22,327.0634
19_60_2013-02-22,536.9258
19_67_2013-02-22,13390.8154
19_71_2013-02-22,8511.1995
19_72_2013-02-22,80591.0517
19_74_2013-02-22,18125.2746
19_79_2013-02-22,21733.9023
19_80_2013-02-22,20725.2766
19_81_2013-02-22,20834.2309
19_82_2013-02-22,20701.7967
19_83_2013-02-22,4182.5377
19_85_2013-02-22,3084.8015
19_87_2013-02-22,18323.1874
19_90_2013-02-22,69548.2542
19_91_2013-02-22,54843.6067
19_92_2013-02-22,99756.3913
19_93_2013-02-22,36404.5598
19_94_2013-02-22,36258.7304
19_95_2013-02-22,87450.8263
19_96_2013-02-22,11581.2633
19_97_2013-02-22,18306.4429
19_98_2013-02-22,11902.4071
19_1_2013-03-01,28934.0143
19_2_2013-03-01,50380.042
19_3_2013-03-01,13024.7124
19_4_2013-03-01,31086.6977
19_5_2013-03-01,28032.8588
19_6_2013-03-01,3604.7094
19_7_2013-03-01,25316.9099
19_8_2013-03-01,42097.1576
19_9_2013-03-01,17771.0926
19_10_2013-03-01,25050.9161
19_11_2013-03-01,16692.1229
19_12_2013-03-01,5097.6177
19_13_2013-03-01,32590.5964
19_14_2013-03-01,17132.9701
19_16_2013-03-01,8356.4784
19_17_2013-03-01,17114.6848
19_18_2013-03-01,3179.5825
19_20_2013-03-01,6606.4778
19_21_2013-03-01,7257.8344
19_22_2013-03-01,12107.8456
19_23_2013-03-01,23866.2284
19_24_2013-03-01,4883.5863
19_25_2013-03-01,11053.4213
19_26_2013-03-01,8620.6141
19_27_2013-03-01,2443.7839
19_28_2013-03-01,870.281
19_29_2013-03-01,5211.6736
19_30_2013-03-01,4527.6454
19_31_2013-03-01,2287.8746
19_32_2013-03-01,5928.0412
19_33_2013-03-01,5557.5456
19_34_2013-03-01,15936.3639
19_35_2013-03-01,3130.7651
19_36_2013-03-01,2252.233
19_37_2013-03-01,2718.084
19_38_2013-03-01,81139.3494
19_39_2013-03-01,15.2419
19_40_2013-03-01,56659.7838
19_41_2013-03-01,1921.7491
19_42_2013-03-01,6619.9042
19_44_2013-03-01,5357.0026
19_46_2013-03-01,21122.4714
19_49_2013-03-01,5520.9819
19_50_2013-03-01,1010.63
19_52_2013-03-01,1670.7415
19_55_2013-03-01,11792.3193
19_56_2013-03-01,2900.195
19_58_2013-03-01,3399.7131
19_59_2013-03-01,376.1554
19_60_2013-03-01,530.5281
19_67_2013-03-01,13143.4717
19_71_2013-03-01,8271.446
19_72_2013-03-01,68301.2288
19_74_2013-03-01,18113.46
19_79_2013-03-01,22473.6818
19_80_2013-03-01,20625.8313
19_81_2013-03-01,21041.6014
19_82_2013-03-01,21120.2101
19_83_2013-03-01,4487.4366
19_85_2013-03-01,3405.4954
19_87_2013-03-01,17482.9055
19_90_2013-03-01,70883.3688
19_91_2013-03-01,55877.2844
19_92_2013-03-01,100000
19_93_2013-03-01,36969.9628
19_94_2013-03-01,36952.1882
19_95_2013-03-01,89360.919
19_96_2013-03-01,11186.5648
19_97_2013-03-01,18404.2428
19_98_2013-03-01,12098.6514
19_1_2013-03-08,27437.2075
19_2_2013-03-08,51010.609
19_3_2013-03-08,13392.7285
19_4_2013-03-08,30803.9934
19_5_2013-03-08,32379.2687
19_6_2013-03-08,4131.2965
19_7_2013-03-08,26385.0993
19_8_2013-03-08,43396.5272
19_9_2013-03-08,17580.1511
19_10_2013-03-08,26079.6311
19_11_2013-03-08,17219.823
19_12_2013-03-08,5443.356
19_13_2013-03-08,33734.2727
19_14_2013-03-08,17565.3155
19_16_2013-03-08,8076.1667
19_17_2013-03-08,16866.5311
19_18_2013-03-08,4544.1952
19_20_2013-03-08,6396.6641
19_21_2013-03-08,7240.447
19_22_2013-03-08,12445.7019
19_23_2013-03-08,24063.5176
19_24_2013-03-08,4888.1368
19_25_2013-03-08,10893.0769
19_26_2013-03-08,8253.1124
19_27_2013-03-08,2587.8272
19_28_2013-03-08,862.8716
19_29_2013-03-08,5725.3348
19_30_2013-03-08,4309.7019
19_31_2013-03-08,2287.6038
19_32_2013-03-08,6609.8987
19_33_2013-03-08,5384.3725
19_34_2013-03-08,16060.9076
19_35_2013-03-08,3050.8518
19_36_2013-03-08,2329.9295
19_37_2013-03-08,2633.4915
19_38_2013-03-08,80168.0141
19_39_2013-03-08,8.4764
19_40_2013-03-08,56686.4063
19_41_2013-03-08,2440.1046
19_42_2013-03-08,5640.1031
19_44_2013-03-08,5729.0375
19_46_2013-03-08,21021.6112
19_49_2013-03-08,5708.9098
19_50_2013-03-08,1204.69
19_52_2013-03-08,1822.6364
19_54_2013-03-08,44.2396
19_55_2013-03-08,12366.2486
19_56_2013-03-08,2954.6391
19_58_2013-03-08,3934.5501
19_59_2013-03-08,332.8708
19_60_2013-03-08,550.2713
19_67_2013-03-08,13901.2218
19_71_2013-03-08,8299.0805
19_72_2013-03-08,71480.5308
19_74_2013-03-08,18573.7254
19_79_2013-03-08,23366.4957
19_80_2013-03-08,22604.0984
19_81_2013-03-08,22480.3718
19_82_2013-03-08,21558.4963
19_83_2013-03-08,4900.3134
19_85_2013-03-08,3341.0803
19_87_2013-03-08,19741.0282
19_90_2013-03-08,72504.43
19_91_2013-03-08,61605.0805
19_92_2013-03-08,99908.8068
19_93_2013-03-08,43500.5032
19_94_2013-03-08,38136.7265
19_95_2013-03-08,95403.3086
19_96_2013-03-08,11358.4631
19_97_2013-03-08,19903.9629
19_98_2013-03-08,12701.5998
19_99_2013-03-08,112.1274
19_1_2013-03-15,22534.5468
19_2_2013-03-15,48918.1023
19_3_2013-03-15,12274.115
19_4_2013-03-15,28522.6446
19_5_2013-03-15,29457.4501
19_6_2013-03-15,4173.5884
19_7_2013-03-15,29248.6092
19_8_2013-03-15,42311.9185
19_9_2013-03-15,20148.8754
19_10_2013-03-15,26967.2312
19_11_2013-03-15,16164.2296
19_12_2013-03-15,6030.8953
19_13_2013-03-15,31488.5104
19_14_2013-03-15,16619.3805
19_16_2013-03-15,11682.6542
19_17_2013-03-15,17369.9105
19_18_2013-03-15,6999.979
19_20_2013-03-15,6557.024
19_21_2013-03-15,7366.6633
19_22_2013-03-15,12445.674
19_23_2013-03-15,23548.3005
19_24_2013-03-15,5047.9111
19_25_2013-03-15,13544.3694
19_26_2013-03-15,8042.8153
19_27_2013-03-15,2530.2427
19_28_2013-03-15,832.5957
19_29_2013-03-15,5467.0787
19_30_2013-03-15,4398.3978
19_31_2013-03-15,2378.6922
19_32_2013-03-15,7136.5989
19_33_2013-03-15,5604.5663
19_34_2013-03-15,17040.9152
19_35_2013-03-15,3193.5944
19_36_2013-03-15,2536.0444
19_37_2013-03-15,2655.2104
19_38_2013-03-15,76796.5127
19_39_2013-03-15,7.7463
19_40_2013-03-15,54161.5893
19_41_2013-03-15,1982.5972
19_42_2013-03-15,6985.2743
19_44_2013-03-15,5478.7973
19_46_2013-03-15,20929.5976
19_49_2013-03-15,5415.5233
19_50_2013-03-15,1203.355
19_52_2013-03-15,1789.6485
19_54_2013-03-15,27.1724
19_55_2013-03-15,11905.3512
19_56_2013-03-15,4407.7324
19_58_2013-03-15,2685.496
19_59_2013-03-15,320.5205
19_60_2013-03-15,552.5971
19_67_2013-03-15,13370.1284
19_71_2013-03-15,7225.0717
19_72_2013-03-15,69117.5479
19_74_2013-03-15,17855.4377
19_79_2013-03-15,21732.8253
19_80_2013-03-15,20627.9777
19_81_2013-03-15,20680.4622
19_82_2013-03-15,21609.7644
19_83_2013-03-15,4587.455
19_85_2013-03-15,3270.3418
19_87_2013-03-15,17431.7035
19_90_2013-03-15,68629.1063
19_91_2013-03-15,52801.3616
19_92_2013-03-15,99726.4204
19_93_2013-03-15,38619.9916
19_94_2013-03-15,37809.5491
19_95_2013-03-15,91100.1444
19_96_2013-03-15,11383.4455
19_97_2013-03-15,18986.7705
19_98_2013-03-15,12500.7679
19_1_2013-03-22,30685.3173
19_2_2013-03-22,53517.5182
19_3_2013-03-22,12590.215
19_4_2013-03-22,29415.6738
19_5_2013-03-22,28270.7485
19_6_2013-03-22,4122.7967
19_7_2013-03-22,29181.362
19_8_2013-03-22,41309.4286
19_9_2013-03-22,19384.9574
19_10_2013-03-22,25636.2507
19_11_2013-03-22,22225.5686
19_12_2013-03-22,5099.185
19_13_2013-03-22,31246.2816
19_14_2013-03-22,16961.1474
19_16_2013-03-22,10876.6627
19_17_2013-03-22,17598.5894
19_18_2013-03-22,13875.5835
19_20_2013-03-22,7030.8878
19_21_2013-03-22,7763.3379
19_22_2013-03-22,12428.5388
19_23_2013-03-22,24043.6436
19_24_2013-03-22,6196.36
19_25_2013-03-22,11676.2249
19_26_2013-03-22,8334.338
19_27_2013-03-22,2476.3454
19_28_2013-03-22,830.5715
19_29_2013-03-22,5930.4323
19_30_2013-03-22,4375.0481
19_31_2013-03-22,2410.2061
19_32_2013-03-22,6243.1329
19_33_2013-03-22,6642.4623
19_34_2013-03-22,16404.8135
19_35_2013-03-22,3062.3447
19_36_2013-03-22,2229.0581
19_37_2013-03-22,2715.9798
19_38_2013-03-22,75034.4171
19_39_2013-03-22,7.5377
19_40_2013-03-22,55445.3301
19_41_2013-03-22,2256.5911
19_42_2013-03-22,5110.1216
19_44_2013-03-22,5884.7079
19_46_2013-03-22,22275.4324
19_49_2013-03-22,5930.4771
19_50_2013-03-22,1166.045
19_52_2013-03-22,2186.0805
19_54_2013-03-22,60.8486
19_55_2013-03-22,12030.3054
19_56_2013-03-22,5136.3769
19_58_2013-03-22,3297.705
19_59_2013-03-22,328.3682
19_60_2013-03-22,519.3553
19_67_2013-03-22,14176.0848
19_71_2013-03-22,9401.7776
19_72_2013-03-22,65852.0149
19_74_2013-03-22,18294.6709
19_79_2013-03-22,21766.1156
19_80_2013-03-22,20676.8445
19_81_2013-03-22,20951.8382
19_82_2013-03-22,23221.3772
19_83_2013-03-22,4830.509
19_85_2013-03-22,3292.2765
19_87_2013-03-22,18012.9509
19_90_2013-03-22,72494.6666
19_91_2013-03-22,53979.8621
19_92_2013-03-22,99915.5139
19_93_2013-03-22,41157.6321
19_94_2013-03-22,37773.6408
19_95_2013-03-22,89496.7222
19_96_2013-03-22,13365.8306
19_97_2013-03-22,19651.3616
19_98_2013-03-22,13038.09
19_1_2013-03-29,39360.4955
19_2_2013-03-29,51672.7703
19_3_2013-03-29,13272.1839
19_4_2013-03-29,29019.4254
19_5_2013-03-29,22504.7442
19_6_2013-03-29,3926.058
19_7_2013-03-29,29252.7816
19_8_2013-03-29,41464.7636
19_9_2013-03-29,19727.8443
19_10_2013-03-29,23596.1003
19_11_2013-03-29,21690.0494
19_12_2013-03-29,4951.0004
19_13_2013-03-29,30920.7057
19_14_2013-03-29,16454.9173
19_16_2013-03-29,12907.9445
19_17_2013-03-29,17240.4701
19_18_2013-03-29,11235.7101
19_20_2013-03-29,6650.686
19_21_2013-03-29,7456.3656
19_22_2013-03-29,11859.6474
19_23_2013-03-29,23588.1268
19_24_2013-03-29,6038.6452
19_25_2013-03-29,13097.605
19_26_2013-03-29,8354.991
19_27_2013-03-29,2313.9497
19_28_2013-03-29,845.347
19_29_2013-03-29,5895.7788
19_30_2013-03-29,4375.5947
19_31_2013-03-29,2268.0727
19_32_2013-03-29,6677.6153
19_33_2013-03-29,6705.1513
19_34_2013-03-29,16075.7741
19_35_2013-03-29,3109.9884
19_36_2013-03-29,1988.4038
19_37_2013-03-29,2585.6588
19_38_2013-03-29,76362.0953
19_39_2013-03-29,8.8185
19_40_2013-03-29,54177.109
19_41_2013-03-29,2120.1395
19_42_2013-03-29,6373.0442
19_44_2013-03-29,5355.7801
19_46_2013-03-29,22116.8633
19_49_2013-03-29,6042.986
19_50_2013-03-29,1129.63
19_52_2013-03-29,2053.8156
19_54_2013-03-29,64.5058
19_55_2013-03-29,11160.6118
19_56_2013-03-29,6191.1084
19_58_2013-03-29,3216.4468
19_59_2013-03-29,331.9207
19_60_2013-03-29,508.6621
19_67_2013-03-29,13141.2319
19_71_2013-03-29,7460.7582
19_72_2013-03-29,65175.5107
19_74_2013-03-29,17781.4629
19_79_2013-03-29,20951.529
19_80_2013-03-29,20701.0967
19_81_2013-03-29,20920.7433
19_82_2013-03-29,22164.8796
19_83_2013-03-29,4253.2755
19_85_2013-03-29,3568.4451
19_87_2013-03-29,16443.9412
19_90_2013-03-29,70900.6035
19_91_2013-03-29,53656.5551
19_92_2013-03-29,99648.1852
19_93_2013-03-29,40001.6403
19_94_2013-03-29,36896.0633
19_95_2013-03-29,87749.2126
19_96_2013-03-29,12086.3358
19_97_2013-03-29,17743.5182
19_98_2013-03-29,12686.3147
19_99_2013-03-29,4313.7952
19_1_2013-04-05,60961.4976
19_2_2013-04-05,50607.9237
19_3_2013-04-05,13391.6488
19_4_2013-04-05,31550.5465
19_5_2013-04-05,26856.513
19_6_2013-04-05,4123.4565
19_7_2013-04-05,28874.3235
19_8_2013-04-05,43808.3689
19_9_2013-04-05,31854.9875
19_10_2013-04-05,30213.8646
